branch,radius_mm,gate_mm,reachable_voxel_coverage,reachable_patient_mean,reachable_patient_median,reachable_patient_iqr25,reachable_patient_iqr75,reachable_eligible_cases,overall_voxel_coverage,overall_patient_mean,overall_patient_median,overall_patient_iqr25,overall_patient_iqr75,overall_error_cases
pos,20.0,50.0,0.8273970866330905,0.7839744873471958,0.8255337502695709,0.692762399077278,0.9554924242424242,97,0.846400587840897,0.7885140047463594,0.8461067580803134,0.6925982445709735,0.9632437406709151,99
pos,20.0,inf,1.0,1.0,1.0,1.0,1.0,97,0.9912627940750783,0.9797979797979798,1.0,1.0,1.0,99
neg,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.005874893916910265,0.005591128847104318,0.005606777971592325,0.004279073970301155,0.007378561490532938,99
neg,2.0,1.0,0.00038063820338768,0.00020760268841972084,0.0,0.0,0.0,95,0.00624711528440194,0.005788836337815239,0.005607975787787075,0.004279073970301155,0.007384281176570773,99
neg,2.0,2.0,0.010799974624119774,0.010481798339467613,0.01008012406306539,0.007891492465132936,0.013214949974947397,95,0.016436054850540713,0.015583206366494348,0.015479876160990712,0.011886316584169877,0.020462083341433106,99
neg,2.0,3.0,0.023424475036477828,0.02275088177761447,0.021937842778793418,0.01716698711680749,0.0287490884579243,95,0.028781396872347924,0.02727909975098957,0.027149724051985045,0.02128485657162007,0.0356799119384726,99
neg,2.0,4.0,0.033145974750999174,0.03214355381615607,0.0320669773319643,0.02424619099897579,0.040776351633434536,95,0.038287930598085294,0.03623321355549406,0.03678724708767627,0.02717974498925163,0.04715820571076096,99
neg,2.0,5.0,0.04848696314153397,0.04687348822389398,0.04860925975295477,0.0348690931233461,0.06049474188281695,95,0.05328969244589142,0.05027438594595516,0.052616279069767444,0.03632791459387663,0.06758201230667746,99
neg,2.0,6.0,0.0834612700628053,0.08006255312116,0.07992354523573553,0.054453120408026454,0.10496449494414523,95,0.08749063242891812,0.0819101688330254,0.08338580552307277,0.05460500547106495,0.11103172137982573,99
neg,2.0,7.0,0.11096618663959906,0.10584135387929654,0.10385105479258105,0.06924675591421217,0.13947578772563218,95,0.11438734844386654,0.10648339348401024,0.10765013705457264,0.06984753729859688,0.14409799903162224,99
neg,2.0,8.0,0.13287064645054875,0.12624418355675746,0.12457029129726796,0.0818209779585323,0.16870743425979973,95,0.13580744740512077,0.1259338459544346,0.12805169937769267,0.08222572640150039,0.17258146611689595,99
neg,2.0,9.0,0.15804098204656475,0.1496370290905787,0.14863397865026234,0.09424440111831918,0.20006655447068067,95,0.1604212056994536,0.14823477304667143,0.14877397044954416,0.09641820327909545,0.20439746203860754,99
neg,2.0,10.0,0.1785535748271268,0.16849536480545782,0.1665668064709407,0.10617470729056364,0.22625552969895907,95,0.18048021519357993,0.16621336682412954,0.1675442795595979,0.10759024139383203,0.23189073686075332,99
neg,2.0,11.0,0.2099410010784749,0.1974043148971467,0.19915700737618547,0.12332691611987032,0.2692033426256727,95,0.21117358915694343,0.19377278282611698,0.19781515246777742,0.12262033423720184,0.27417874301000567,99
neg,2.0,12.0,0.23571274503584344,0.22088074665318483,0.2247980330172111,0.13919464636706305,0.3033982148672477,95,0.23637545721191308,0.2161558238916002,0.22351828499369483,0.13712681590978215,0.3084069091085759,99
neg,2.0,13.0,0.2580803146609148,0.2411036381154467,0.24540451937712213,0.1534888390306145,0.3284529493952278,95,0.2582484255036155,0.23543722165179998,0.24574401008827237,0.15011038175706337,0.330622235903158,99
neg,2.0,14.0,0.2768660787921081,0.25803427000919493,0.26056672471109704,0.16550622150611005,0.3482709290623237,95,0.2766187907272213,0.25157970098392607,0.26328198679660486,0.1621134399219097,0.35170090497136397,99
neg,2.0,15.0,0.2945023155490706,0.2739928558791785,0.2781127524871872,0.17876749182832674,0.3682286380606676,95,0.2938650474210022,0.266796882210281,0.28043297252289756,0.17446188784333075,0.3693659178999307,99
neg,2.0,16.0,0.3165070100869124,0.29402405828225636,0.2995885561190317,0.19148391356060512,0.39413139188111385,95,0.31538316467569594,0.285897286684339,0.29600239556819885,0.1881800852589692,0.3950402167597844,99
neg,2.0,17.0,0.3380930026010277,0.3137356652936827,0.3196137406996992,0.2055380211035145,0.41675160519050475,95,0.3364918384261488,0.30469382375328385,0.3195535994970135,0.20220127300466834,0.41505502224610114,99
neg,2.0,18.0,0.3572594049356087,0.33122576046717167,0.3344942219407947,0.2200181153300928,0.43371008357219104,95,0.3552344250172463,0.3213726845705639,0.33709016393442626,0.21430813581806782,0.43546391810190005,99
neg,2.0,19.0,0.3734580980777771,0.34595491249268207,0.3493747031818901,0.23227042937080838,0.4472614831885725,95,0.37107492567980027,0.3354187658960224,0.3508855911919579,0.22329197383275007,0.4483666647705094,99
neg,2.0,20.0,0.38981919685339084,0.36099061230236196,0.3653739830977016,0.24513583002394174,0.4617943583264022,95,0.3870742407924841,0.34975786025951494,0.36743379571248425,0.2379027280233963,0.461923628789632,99
neg,2.0,21.0,0.4089399226035653,0.3786701685162254,0.38503946873825334,0.25796542555775104,0.4816464545676391,95,0.4057721608194826,0.36661806416102866,0.3831967213114754,0.2521807774631127,0.48292741367159975,99
neg,2.0,22.0,0.42580600139567343,0.3942434244032463,0.40818260800884604,0.2727079543372286,0.4994575426172593,95,0.42226528961303866,0.38147086527414653,0.3975409836065574,0.26693462351644226,0.4990497160868922,99
neg,2.0,23.0,0.44145276914292964,0.4086921959961789,0.42421609667482824,0.28495572159955723,0.5171289451587795,95,0.4375660692927298,0.3952513387454413,0.4082597730138714,0.28128079244448767,0.5137036379567359,99
neg,2.0,24.0,0.4559512783099664,0.4220258966223873,0.4388361885884185,0.3015128158018493,0.5336507479368894,95,0.45174398118048764,0.40796879964722627,0.42357563850687624,0.29327176210125927,0.5282466675494286,99
neg,2.0,25.0,0.46970754298039713,0.43478091699687044,0.4518618150927368,0.3150730284791623,0.5557551768929008,95,0.4651960614016368,0.4201345146800688,0.44233791748526524,0.3031457162379092,0.5489448643120126,99
neg,2.0,26.0,0.4856892723466345,0.4497018358478722,0.4657822960575254,0.3332190621921105,0.5809834260623064,95,0.48082439588472053,0.43436653608071646,0.4644400785854617,0.31597857343432867,0.5789998448825162,99
neg,2.0,27.0,0.5006267842415784,0.46358319657123703,0.48249932861874495,0.34914421252711214,0.6016514989992925,95,0.4954316030829855,0.447607503917492,0.4828668941979522,0.3266714358738457,0.600841711377488,99
neg,2.0,28.0,0.5146114318340418,0.4766329285205411,0.4986922406277245,0.3595571139159809,0.6183917743201356,95,0.5091070161246296,0.4600546020904778,0.49403370648296224,0.3367136987129131,0.6155091405240156,99
neg,2.0,29.0,0.5282382795153207,0.4893685381303296,0.514722465856409,0.3692124439915069,0.6301824495166534,95,0.5224325410808316,0.4722023925996528,0.5118264088852325,0.3487332627171359,0.6259638072180389,99
neg,2.0,30.0,0.541297976273552,0.5016302855752112,0.526783867631851,0.378100477060825,0.6429612077810318,95,0.535203456199471,0.48389897753514,0.5252732979759714,0.3602126305836855,0.6371560762428445,99
neg,2.0,31.0,0.5565501490832964,0.5158578395364782,0.5448810754912099,0.3895095001122242,0.6576360090545572,95,0.5501183663948623,0.4974712214694963,0.5345816646823249,0.3711630878709572,0.6505037033997415,99
neg,2.0,32.0,0.5699207003742942,0.5285888771866025,0.5547257876312719,0.39773705469820203,0.6702996725512316,95,0.5631932622969532,0.5096159644436613,0.5414073719483006,0.38550463329932855,0.6621117508845329,99
neg,2.0,33.0,0.5834155934783988,0.5414610267496898,0.5668611435239207,0.4073456563908409,0.684867927432635,95,0.5763897505124248,0.5218953875944112,0.5492680526510025,0.4000751218428604,0.6776345334968124,99
neg,2.0,34.0,0.5964841717947091,0.5540598304153903,0.5766627771295216,0.4236490296020582,0.6982131597462389,95,0.5891693507963056,0.533914629081365,0.5593553942674375,0.4108841761972638,0.6924368402889557,99
neg,2.0,35.0,0.6090782211507961,0.5661366619687919,0.5855518221762729,0.4380407020552638,0.7116764784331036,95,0.6014849151087135,0.5454362950633354,0.5711945392491468,0.42390621717799937,0.7080899433082204,99
neg,2.0,36.0,0.6234790331789634,0.5800154254781603,0.5943990665110852,0.45211366791530294,0.7282931428869805,95,0.6155672901788152,0.5586767952900933,0.5845870765234332,0.43602954621008766,0.7265317962635267,99
neg,2.0,37.0,0.6369954957812599,0.5931732110807878,0.6053994082840237,0.4700710797575019,0.7483720385040978,95,0.6287848709384445,0.571229579387694,0.601559528337771,0.4491572650714121,0.7439709298381146,99
neg,2.0,38.0,0.6492317452261626,0.6051300986845963,0.6190021028484037,0.48112226964302574,0.76078563347713,95,0.6407505471654102,0.5826368433178329,0.6166002826673519,0.4645737151626436,0.7588032449251474,99
neg,2.0,39.0,0.6616938400050751,0.6173139167935836,0.6365895622251959,0.4866945645297603,0.7729127836175258,95,0.6529370747370876,0.594260525819702,0.6261081845046897,0.47916286868628766,0.7730769560505613,99
neg,2.0,40.0,0.6735291505424095,0.6290096329205563,0.6488692626789776,0.4940690407819029,0.7819479826560713,95,0.6645106777902955,0.605419034414377,0.6351021457021714,0.4912505683359193,0.7827181478579084,99
neg,2.0,41.0,0.6863769587007549,0.6415939771417211,0.6577010571390338,0.5092086775308767,0.7983832300093531,95,0.6770743896810311,0.6174256654721871,0.6417833740203006,0.4997230712921273,0.7966340712320228,99
neg,2.0,42.0,0.6985472308570704,0.6536173214256719,0.6669342968018199,0.5219963601137099,0.8096486339905385,95,0.6889755475376316,0.6288981910464257,0.6540751163545838,0.5049940971110396,0.8086099623330227,99
neg,2.0,43.0,0.7099689145467233,0.6649494800771931,0.6763013515321825,0.5343707995848337,0.8212310423250222,95,0.700144670038165,0.6397114104087979,0.662734062127936,0.5156593446224654,0.8206180725999168,99
neg,2.0,44.0,0.7213779102962634,0.6764053551752499,0.6866051117355815,0.5472752180391296,0.830339084293573,95,0.7113013851597823,0.650642791622856,0.6772050682740804,0.5293132545843777,0.8310861588153511,99
neg,2.0,45.0,0.7324265685465965,0.6875927736669185,0.7024949231215549,0.5622436977927773,0.8402895345124428,95,0.7221057307201739,0.6613182678603717,0.6893836880305081,0.5462627664923456,0.8394760664856138,99
neg,2.0,46.0,0.7440956670684514,0.6993988861581367,0.7181130992249546,0.5805382191995581,0.8517300455198756,95,0.733516797109577,0.672584175756816,0.7045147004551605,0.5639196995320965,0.8504111447407341,99
neg,2.0,47.0,0.7548664594303115,0.7104134177372228,0.724715338245144,0.592427112650646,0.864424518883127,95,0.7440494210716998,0.6830950936873857,0.7180880558944216,0.5814080194212863,0.8608051682558548,99
neg,2.0,48.0,0.7652502696187274,0.7210938034429168,0.7366250557289344,0.603457684624466,0.8739240838067176,95,0.7542036199768727,0.6932871886145002,0.7310403963414634,0.5958975656283753,0.8732341814277268,99
neg,2.0,49.0,0.7753536763306477,0.7316623914450305,0.7549041462327241,0.6158153831199802,0.8830202712052027,95,0.7640836158079933,0.7033733556490998,0.7397103658536586,0.608201252696347,0.8804390860974405,99
neg,2.0,50.0,0.7848950072955656,0.7417458917447121,0.7699509585376728,0.6274386442053119,0.8899788494077834,95,0.773413964753118,0.7129970656949539,0.7520382017237364,0.621917935493935,0.8870607341149328,99
neg,2.0,inf,1.0,1.0,1.0,1.0,1.0,95,0.9837624632121215,0.9595959595959596,1.0,1.0,1.0,99
neg,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.020186805496965155,0.01902219244277989,0.020485651214128035,0.014471646140631175,0.023878651609033682,99
neg,4.0,1.0,0.0006077657526573656,0.00034412928800873685,0.0,0.0,0.0,95,0.020772433781818724,0.01934229030379691,0.020848006761515707,0.014471646140631175,0.024018732658064534,99
neg,4.0,2.0,0.018785369842199803,0.018346282353592404,0.017536309844002153,0.013246045371968086,0.02415261983542114,95,0.038287930598085294,0.03623321355549406,0.03678724708767627,0.02717974498925163,0.04715820571076096,99
neg,4.0,3.0,0.03137461934163002,0.030510557084172753,0.029490616621983913,0.02194663976036635,0.040305401527732085,95,0.05041862496463897,0.04764394273617854,0.04691239827668741,0.034993252828896176,0.06291723304996441,99
neg,4.0,4.0,0.03844633441280428,0.037177415286361315,0.03754236551664204,0.026971913967215,0.04799370695943524,95,0.057232757465519896,0.053897065251127294,0.054856963219113486,0.03939722882848992,0.06999749669448108,99
neg,4.0,5.0,0.07010294676255287,0.06715140678815838,0.06759992632160619,0.045302537583134794,0.08893382631446736,95,0.08773629853146263,0.0820117719258688,0.08381324557795146,0.056200567967534996,0.1111555194731598,99
neg,4.0,6.0,0.11170914803345287,0.1063065276289538,0.10388653527353103,0.06672651550522996,0.1420424628546742,95,0.12782702128609927,0.11874418752107672,0.12240356083086053,0.07791904463508237,0.16128101733841926,99
neg,4.0,7.0,0.13888735087527282,0.13138090396228327,0.12805022506515043,0.07950589799557335,0.17791658085113082,95,0.15401527596492187,0.1422699492673766,0.1426812374942281,0.09246450922103394,0.19416001674914118,99
neg,4.0,8.0,0.15798304179033368,0.1489321957497683,0.14723999052357262,0.09118424493954617,0.20073646210564441,95,0.17241541889792697,0.1587398285168512,0.16154204518984394,0.10374090423447921,0.2201538457280416,99
neg,4.0,9.0,0.18140520077515887,0.17044504911152633,0.17424780857616678,0.10676416488162935,0.23251002641414684,95,0.19498444114683885,0.17893280282124283,0.1833542911034266,0.11510853487781045,0.24860023167940887,99
neg,4.0,10.0,0.20489431700392086,0.1919645749964367,0.1959251362236437,0.12070200211960527,0.2638896686315367,95,0.21761798176611594,0.1991290257836775,0.202059100911663,0.12749623468150434,0.2792701534199171,99
neg,4.0,11.0,0.23768276430406315,0.22208424458967865,0.2281220126879291,0.13882744364004643,0.30609516180222307,95,0.2492121314388093,0.22740059396044804,0.23773970449544168,0.14561918706987545,0.3234831046501295,99
neg,4.0,12.0,0.26069674162873496,0.2428870762099222,0.2466105094263939,0.15391949250592757,0.33070146508049614,95,0.2713878397760716,0.24692940387016565,0.25902632191940367,0.16017168239672225,0.34339147214792354,99
neg,4.0,13.0,0.2804529915080188,0.2607177062771337,0.26401925391095066,0.16638102312482966,0.3537457606927335,95,0.2904244812474875,0.2636707343665146,0.2793831411888007,0.17257376833038654,0.36671271698422814,99
neg,4.0,14.0,0.29748717189340923,0.27609630968342797,0.27749699157641394,0.17835958524373582,0.3723966961634347,95,0.30683820281597873,0.2781128247800495,0.2895643060338374,0.18266409686317106,0.3838757234414986,99
neg,4.0,15.0,0.31524371792973355,0.29232397658509335,0.30045406240942907,0.18834841003130412,0.39647997598527634,95,0.3239479783416794,0.293353193667084,0.30591174021648626,0.19497719318711085,0.4042588222817681,99
neg,4.0,16.0,0.3381971762070009,0.31338839892124054,0.3176093060569595,0.20240118538914892,0.4196724344472259,95,0.34606537199803467,0.31313946607699084,0.32795899347623486,0.20807852390874537,0.4257107216370859,99
neg,4.0,17.0,0.35816459893254704,0.33166201050269517,0.33501805054151623,0.21707466909323503,0.43278271780265454,95,0.3653054944836793,0.33030437476984403,0.34234517447343604,0.21933788666297171,0.4415228880093014,99
neg,4.0,18.0,0.376141331290279,0.3480807309638819,0.35119525108294564,0.23108630177407194,0.44691707452086654,95,0.38262743618885026,0.34572918305744527,0.3549545236955481,0.23352627195909897,0.4594387803047835,99
neg,4.0,19.0,0.39127753133792165,0.36191189240335386,0.36531365313653136,0.24501253917415128,0.4644870207659044,95,0.3972123101050657,0.3587237383650645,0.37218764959310674,0.2471703762231153,0.47412181211374943,99
neg,4.0,20.0,0.40739233725848717,0.3767908847390935,0.3838748495788207,0.2599821860051985,0.48338773608544444,95,0.41274014481892674,0.37270435105376554,0.3901324085750315,0.2611068948531977,0.4911787683355311,99
neg,4.0,21.0,0.42650991804175814,0.3945095717259546,0.40913415794481445,0.272222044318022,0.5043454569754577,95,0.4311613802960897,0.389352266802505,0.40510718789407313,0.27443106677034584,0.510214658792203,99
neg,4.0,22.0,0.44296466073923374,0.4097472107212837,0.42520350988476585,0.28548976306641116,0.5227566425089318,95,0.4470167698133434,0.4036718760752399,0.41793500617030027,0.2892372984686667,0.5243383652018339,99
neg,4.0,23.0,0.4575845174249789,0.42323427280145026,0.4401358618737617,0.3014402559966113,0.5415086016965984,95,0.46110410783501166,0.416345881840546,0.4376799670917318,0.3000580767504134,0.541989101333902,99
neg,4.0,24.0,0.47114078404357373,0.4357727446114645,0.45032550240588737,0.316709062867747,0.5632511168065278,95,0.47416659635818614,0.42812846226878826,0.45530451866404714,0.3092430706525384,0.5642630673556559,99
neg,4.0,25.0,0.4847485562344276,0.4484314724942693,0.46593489780469344,0.3298365421157564,0.5831476637790427,95,0.4872787143970262,0.4400256203408426,0.4755402750491159,0.32019947156401923,0.5863717877495251,99
neg,4.0,26.0,0.5012779820116788,0.4639694164302552,0.48644461657629745,0.346175682191724,0.6034488276022575,95,0.503206066711995,0.4546316759491365,0.49028158484923995,0.33332261057181345,0.6110489922463649,99
neg,4.0,27.0,0.5158682229933751,0.4775075822384712,0.4988381099922541,0.3566351775711918,0.6199484591846454,95,0.5172648677621555,0.46735677756901,0.5039078568490333,0.34285730788780555,0.6229005519194074,99
neg,4.0,28.0,0.5297811656998641,0.49055284970230445,0.514651782316377,0.3653585658661598,0.6335659525430043,95,0.530671040681314,0.4796191130399893,0.5219179564887975,0.354114163642374,0.6338291717105398,99
neg,4.0,29.0,0.5427167901727368,0.5027133821370571,0.5300012685525815,0.37597299875358603,0.6454434476867001,95,0.5431354935407186,0.49105248487100506,0.5306366682623265,0.36546130386410414,0.6439052914503784,99
neg,4.0,30.0,0.555737398839837,0.5150192035811721,0.5455410225921522,0.3865684895323004,0.6585317414024637,95,0.5556818351009712,0.5026242130904217,0.5372124492557511,0.37926265315480234,0.654381026090854,99
neg,4.0,31.0,0.5713719152990864,0.5297494690646153,0.5529131985731273,0.3970085378106575,0.6730086165872321,95,0.570746874581251,0.5164764666664858,0.5485299544839464,0.39312884135498194,0.6714016608902815,99
neg,4.0,32.0,0.5850762604379262,0.5429575465539184,0.5652794292508918,0.4098842718722608,0.6871574356114125,95,0.583952047961964,0.5288973293025477,0.5586172961003814,0.40665275890286645,0.6865212207769289,99
neg,4.0,33.0,0.598405902538581,0.555802005626571,0.5759809750297266,0.4233566458280823,0.7020281622835329,95,0.59679616661621,0.5409780235269026,0.5699658703071673,0.41811939958910804,0.7033302360176295,99
neg,4.0,34.0,0.6112513922600001,0.5681546578437011,0.58525564803805,0.4353801947719722,0.7122686538841216,95,0.6091737678231998,0.5525965941631071,0.5818811559692607,0.43153617348877654,0.7159371309502538,99
neg,4.0,35.0,0.6238779832993182,0.5803795109973575,0.5933412604042806,0.4522810324431007,0.7302411992332907,95,0.6213404435886111,0.5640947325073643,0.5947128185621909,0.44330710321825584,0.733956193552846,99
neg,4.0,36.0,0.6386433432266954,0.5947349873878026,0.6074603788171627,0.46941473865841177,0.7503447009316065,95,0.6355679849920345,0.5775971370979629,0.6130026981883593,0.4545239987034085,0.7524481941197321,99
neg,4.0,37.0,0.651805592217508,0.6076249559272755,0.6265945110166216,0.47773705442162107,0.7649506944784423,95,0.6482508077203675,0.5897208139616497,0.622510600025697,0.47049507865603707,0.7675333376304905,99
neg,4.0,38.0,0.663833430979314,0.6194405444377173,0.6408268733850129,0.4823942634437344,0.7744844292719846,95,0.6598405403661666,0.6008351101925345,0.6318900167030708,0.4852228293116785,0.7782391614432658,99
neg,4.0,39.0,0.6760183617365104,0.6315162816125854,0.6499388004895961,0.4941279785422022,0.7848269558889844,95,0.6715816430347457,0.612197154938246,0.6399845817808043,0.49601779332086005,0.78744143764063,99
neg,4.0,40.0,0.6875633357583874,0.642968756250303,0.6594587243302054,0.5096906080814645,0.7963207131979633,95,0.6827060989711802,0.6229741279997981,0.6482076320185018,0.5028864299736342,0.7962832489553198,99
neg,4.0,41.0,0.7004822209202758,0.6556569957999187,0.6681626546987625,0.5233705344503659,0.8113822161152311,95,0.6951544222379934,0.6349124351118629,0.6571057473752571,0.5092511075435742,0.8113154803510407,99
neg,4.0,42.0,0.7124843068959523,0.6675821485795479,0.6806745546035632,0.5367693513739897,0.8223223051759795,95,0.7067193401259597,0.6461346168877561,0.6753598228564399,0.5225761140132085,0.8242145464055484,99
neg,4.0,43.0,0.723812957514341,0.6789546253955714,0.6950396243029058,0.5494849865812246,0.8326583483921816,95,0.7176353520965989,0.656837872061226,0.6850781153893468,0.5376849263920784,0.8349996580587744,99
neg,4.0,44.0,0.734902107221725,0.6901434060229531,0.7108491933146556,0.5637849351098524,0.84365269613442,95,0.7283205868193933,0.6673699661310127,0.6975308641975309,0.5541631020600006,0.8449862151670252,99
neg,4.0,45.0,0.7456229920874564,0.7010849179232783,0.7188677422471259,0.5809672483345956,0.8530565172286078,95,0.7386509705051788,0.6776700045557839,0.709061262520382,0.568818346076736,0.8565762588424113,99
neg,4.0,46.0,0.7572104582064472,0.7130228459143063,0.7265964641097479,0.593243519992581,0.8673387849419155,95,0.7498163707920374,0.6889078466623313,0.7261838749029611,0.588590291428599,0.8685391829495048,99
neg,4.0,47.0,0.7677768263554013,0.7239695784379191,0.7412082957619477,0.6057807831017785,0.8781868677865289,95,0.7599978659308264,0.6992145868258015,0.7368521341463414,0.6025105215561504,0.8772727247893826,99
neg,4.0,48.0,0.7777508804233758,0.7344414497907797,0.758453561767358,0.6183817301444388,0.8848259042172503,95,0.7696086216394614,0.70907471556999,0.748311204286047,0.6154425878256935,0.8842841546817115,99
neg,4.0,49.0,0.7874313527294734,0.7447131472501028,0.7755861136158702,0.6312150321134546,0.8916378450736635,95,0.7789364891088028,0.7187482008302395,0.7601910086186816,0.628732845895304,0.8909155792354766,99
neg,4.0,50.0,0.7967525736690638,0.7546406705809403,0.7909152389540126,0.6460653605246335,0.8990197148821204,95,0.7879181907063769,0.7280975154103284,0.7716049382716049,0.6476045843203656,0.8981644783184173,99
neg,4.0,inf,1.0,1.0,1.0,1.0,1.0,95,0.9837624632121215,0.9595959595959596,1.0,1.0,1.0,99
neg,6.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0430387159851707,0.04079747693881612,0.04291845493562232,0.029949838366239212,0.052756027851820625,99
neg,6.0,1.0,0.0005513079054652023,0.0003042257993689849,0.0,0.0,0.0,95,0.043557344423875766,0.04107236083203366,0.04312015503875969,0.029949838366239212,0.052756027851820625,99
neg,6.0,2.0,0.016789831666440252,0.016184899043524437,0.016910722720831366,0.010703959553804224,0.021058205149121656,95,0.058833309345734094,0.055572853740520886,0.05741499020829624,0.04064806028407915,0.07221532929367322,99
neg,6.0,3.0,0.027870065431543516,0.026728295676791348,0.02728690228690229,0.01772423193469512,0.035155423451891515,95,0.06925674837339263,0.0652038987693829,0.067451205510907,0.047613673843915974,0.08615998940645711,99
neg,6.0,4.0,0.03633752177864064,0.03465432391794682,0.03531720078482668,0.02311656957954,0.04646497027302058,95,0.07722228563771447,0.0724472869685901,0.0743398392652124,0.05283929635859101,0.09720301637400083,99
neg,6.0,5.0,0.08715940580086706,0.08267680458295981,0.083624143724958,0.04720245855714558,0.11350771080578917,95,0.1250316388162368,0.11628763156166702,0.12166172106824925,0.07744249932739275,0.15655970862772614,99
neg,6.0,6.0,0.1280564286062857,0.12069870636550917,0.12044323109041272,0.07069645856005874,0.16495926730020283,95,0.16350443936017628,0.151018950434448,0.15414073719483007,0.09890624413556692,0.2078111799237446,99
neg,6.0,7.0,0.15307631130168017,0.1435126538985504,0.14422147001934235,0.08689165629014003,0.19840243847630543,95,0.1870412371645665,0.17186648157810297,0.17238725565645682,0.11258055231204511,0.23984617618909795,99
neg,6.0,8.0,0.1716150288117732,0.16040623533556056,0.16404738878143132,0.0987763961892685,0.2222803964713589,95,0.2044810489694431,0.1873124069267965,0.18676302776721188,0.12299252898588911,0.26255788915039535,99
neg,6.0,9.0,0.19326375598953835,0.180076246930786,0.18128376231331428,0.11280954098455098,0.2529248531951981,95,0.22484652072280426,0.2053062221928138,0.2086809589185764,0.13276192578529633,0.29158586513705576,99
neg,6.0,10.0,0.22015122718765703,0.2049534366324471,0.20832177531206658,0.12534249878875706,0.2854803057228705,95,0.2501402033817552,0.22804905291141447,0.23286513887422114,0.1468214291107296,0.3235756675688828,99
neg,6.0,11.0,0.2517841669117657,0.2338459136869761,0.23634165109376717,0.14271951512753625,0.32143334139140234,95,0.27989806097482295,0.25447485925113617,0.2663428028302883,0.16754120608402567,0.3569518574103344,99
neg,6.0,12.0,0.2743798775252342,0.2542538706233677,0.26062628840679297,0.1555533067863456,0.3463251412191215,95,0.30115438253438087,0.27315143627707805,0.2852260778128286,0.17960654315335095,0.3765859207830325,99
neg,6.0,13.0,0.29267855188031605,0.27088134443256523,0.275742466941253,0.16739164174993088,0.37067840557478154,95,0.3183683800429792,0.2883746759658043,0.298697409791885,0.19201216695259143,0.39790165736562855,99
neg,6.0,14.0,0.3079160165497885,0.2847945749563129,0.2867981790591806,0.1795288073097771,0.38762502412501365,95,0.33270262490508357,0.30111683129563055,0.30864197530864196,0.20143381052124143,0.4108283788676953,99
neg,6.0,15.0,0.327672095774581,0.30300073964802876,0.3030369237491807,0.19383425827512998,0.4023244827660627,95,0.35128763778394284,0.31778954746171556,0.32684063373718547,0.21129577984171882,0.4291859725353237,99
neg,6.0,16.0,0.3501702064239241,0.32368461937754517,0.3237862097103223,0.20963209629853674,0.42236214994696053,95,0.3724521447395195,0.3367399744301124,0.3487110971392644,0.22436962905057758,0.44937190934383,99
neg,6.0,17.0,0.3696413992669451,0.3414857645559761,0.34382808595702147,0.2277212459783946,0.44299760153088275,95,0.3907691582337848,0.35305122327007243,0.36592266582835586,0.2408625934782369,0.46408824852195024,99
neg,6.0,18.0,0.38641936066747823,0.35686987992688496,0.35995193358094824,0.24366105300259402,0.4631999974140495,95,0.4065525849533234,0.36715359512169937,0.38124803520905376,0.2563298552598158,0.4815953876987835,99
neg,6.0,19.0,0.4005225554836012,0.3697390293053626,0.37456271864067964,0.2555550514653186,0.4806462161078858,95,0.41981979522861834,0.37894849777233797,0.3969104665825977,0.26983712949332256,0.49638894450960014,99
neg,6.0,20.0,0.41774103564113285,0.38573647540655087,0.39278790228770843,0.2700647309833444,0.49918435887821466,95,0.4360176284039644,0.3936133297903129,0.4125275070732474,0.2840574371692606,0.515662990932235,99
neg,6.0,21.0,0.4375999905037873,0.40418621317848263,0.4139307897071872,0.283952125958426,0.5213924810057544,95,0.45469941883837156,0.41052989470836593,0.434961375529529,0.2945687455777185,0.5392298433909067,99
neg,6.0,22.0,0.4523560499448033,0.41784928451533043,0.42951184930119507,0.29692874413586723,0.5436209570928802,95,0.46858079437002775,0.4230592781349282,0.45053575878395213,0.3041544292306356,0.5570698699267893,99
neg,6.0,23.0,0.4663893420839175,0.430880478333459,0.4484560126877507,0.3120666695391703,0.5637391403635822,95,0.4817822455370658,0.43501023414183715,0.46873714520773346,0.3137993194074189,0.5763201655442391,99
neg,6.0,24.0,0.479627326407253,0.4431747118159111,0.46197567352506536,0.3237351135164067,0.581394412535549,95,0.4942355317554456,0.4462891425540417,0.4825931848935908,0.32466830460617035,0.5942606090878617,99
neg,6.0,25.0,0.49382152659533074,0.4564099454844092,0.47504831192451974,0.333443214184825,0.5959404341444452,95,0.5075883529452636,0.4584293434273788,0.49575593553942676,0.3353043368534797,0.6147314313384176,99
neg,6.0,26.0,0.5109292176043957,0.4724555925432307,0.4951372379511563,0.34944494455110586,0.6180107868350742,95,0.523681964137712,0.47316030405327586,0.5115873411412908,0.34774315490895136,0.6312416647614911,99
neg,6.0,27.0,0.5255705311416426,0.4862528748773726,0.5104045495670156,0.36225464876117736,0.6314592979214965,95,0.5374553954727955,0.4858198800488522,0.5248403506873038,0.35853561437869,0.6414052401567534,99
neg,6.0,28.0,0.539076255907106,0.49899543539320557,0.5209362250375779,0.3729701454886034,0.6431766894673971,95,0.5501605514831781,0.49751660284858734,0.5356629966491144,0.3716387697141821,0.6512156589179097,99
